chunk_id,text,chunk_length,token_count,meta_db_type,meta_database_server_name,meta_source_system_database_name,meta_schema_name,meta_source_table,meta_pk_column_name,meta_pk_data_type,meta_watermark_column_name,meta_watermark_data_type,meta_is_watermark_null,meta_table_size,meta_extraction_type_rules,meta_extraction_mode
dataglossary_row_471_chunk_0,db_type sql server database_server_name emr source_system_database_name his_discharge schema_name dbo source_table ms_payer_config pk_column_name payer_config_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,331,82,SQL Server,EMR,HIS_DISCHARGE,dbo,MS_payer_config,payer_config_id,integer,modified_date,datetime,Yes,39.0,customquery_find other watermark column,
dataglossary_row_472_chunk_0,db_type sql server database_server_name emr source_system_database_name his_discharge schema_name dbo source_table ms_settingdirectprintgelang pk_column_name settingprinterid pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,348,87,SQL Server,EMR,HIS_DISCHARGE,dbo,MS_settingdirectprintgelang,settingprinterid,uniqueidentifier,modified_date,datetime,No,7.0,incremental with watermark datetime,
dataglossary_row_473_chunk_0,db_type sql server database_server_name emr source_system_database_name his_discharge schema_name dbo source_table ms_settingprintgelang pk_column_name setting_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,332,83,SQL Server,EMR,HIS_DISCHARGE,dbo,MS_settingprintgelang,setting_id,integer,modified_date,datetime,Yes,4.0,customquery_find other watermark column,
dataglossary_row_474_chunk_0,db_type sql server database_server_name emr source_system_database_name his_discharge schema_name dbo source_table tr_discharge_cancellation pk_column_name discharge_cancel_id pk_data_type uniqueidentifier watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,348,87,SQL Server,EMR,HIS_DISCHARGE,dbo,TR_discharge_cancellation,discharge_cancel_id,uniqueidentifier,created_date,datetime,No,24.0,incremental with watermark datetime,
dataglossary_row_475_chunk_0,db_type sql server database_server_name emr source_system_database_name his_discharge schema_name dbo source_table tr_log_dischargerequest pk_column_name id pk_data_type integer is_watermark_null no extraction_type_rules incremental with watermark primarykey integer,266,66,SQL Server,EMR,HIS_DISCHARGE,dbo,tr_log_dischargerequest,ID,integer,,,No,0.0,incremental with watermark primarykey integer,
dataglossary_row_476_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table amntpatientstaging pk_column_name amntpatientstagingid pk_data_type integer is_watermark_null no extraction_type_rules incremental with watermark primarykey integer,279,69,SQL Server,EMR,HIS_EXTENSION,dbo,AMNTPatientStaging,AMNTPatientStagingId,integer,,,No,0.0,incremental with watermark primarykey integer,
dataglossary_row_477_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table checkin pk_column_name checkinid pk_data_type integer watermark_column_name modifieddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,311,77,SQL Server,EMR,HIS_EXTENSION,dbo,CheckIn,CheckInID,integer,ModifiedDate,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_478_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table connectionstatus watermark_column_name updatedate watermark_data_type datetime is_watermark_null no extraction_mode skip extraction_type_rules customquery_composite key,283,70,SQL Server,EMR,HIS_EXTENSION,dbo,ConnectionStatus,,,UpdateDate,datetime,No,1.0,customquery_composite key,skip
dataglossary_row_479_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table dmsprintingsync pk_column_name dms_printing_sync_id pk_data_type integer watermark_column_name create_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,329,82,SQL Server,EMR,HIS_EXTENSION,dbo,DMSPrintingSync,dms_printing_sync_id,integer,create_date,datetime,No,4062165.0,incremental with watermark datetime,
dataglossary_row_480_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table dmsprintingsynclog pk_column_name dms_printing_sync_log_id pk_data_type integer is_watermark_null no extraction_type_rules incremental with watermark primarykey integer,283,70,SQL Server,EMR,HIS_EXTENSION,dbo,DMSPrintingSyncLog,dms_printing_sync_log_id,integer,,,No,2118865.0,incremental with watermark primarykey integer,
dataglossary_row_481_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table encountermcu pk_column_name encountermcuid pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,331,82,SQL Server,EMR,HIS_EXTENSION,dbo,EncounterMCU,EncounterMCUId,uniqueidentifier,modified_date,datetime,No,57820.0,incremental with watermark datetime,
dataglossary_row_482_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table encountersync pk_column_name ticketsyncid pk_data_type integer watermark_column_name modifieddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,SQL Server,EMR,HIS_EXTENSION,dbo,EncounterSync,TicketSyncId,integer,ModifiedDate,datetime,No,105470.0,incremental with watermark datetime,
dataglossary_row_483_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table encountertherapy pk_column_name encountertherapyid pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,339,84,SQL Server,EMR,HIS_EXTENSION,dbo,EncounterTherapy,EncounterTherapyId,uniqueidentifier,modified_date,datetime,No,387806.0,incremental with watermark datetime,
dataglossary_row_484_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table encounterupdatedetail pk_column_name encounter_patient_update_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,343,85,SQL Server,EMR,HIS_EXTENSION,dbo,EncounterUpdateDetail,encounter_patient_update_id,integer,created_date,datetime,No,171018.0,incremental with watermark datetime,
dataglossary_row_485_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table historyrequest pk_column_name historyrequestid pk_data_type integer is_watermark_null no extraction_type_rules incremental with watermark primarykey integer,271,67,SQL Server,EMR,HIS_EXTENSION,dbo,HistoryRequest,HistoryRequestID,integer,,,No,35829874.0,incremental with watermark primarykey integer,
dataglossary_row_486_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table historysynctohope pk_column_name historysyncid pk_data_type integer watermark_column_name createddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,SQL Server,EMR,HIS_EXTENSION,dbo,HistorySyncToHope,HistorySyncId,integer,CreatedDate,datetime,No,92661043.0,incremental with watermark datetime,
dataglossary_row_487_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table log_stored_procedure pk_column_name log_sp_id pk_data_type integer is_watermark_null no extraction_type_rules incremental with watermark primarykey integer,270,67,SQL Server,EMR,HIS_EXTENSION,dbo,LOG_stored_procedure,log_sp_id,integer,,,No,109269.0,incremental with watermark primarykey integer,
dataglossary_row_488_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table loghopemedicationorder pk_column_name logid pk_data_type varchar watermark_column_name createdate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,SQL Server,EMR,HIS_EXTENSION,dbo,LogHopeMedicationOrder,LogId,varchar,CreateDate,datetime,No,762314.0,incremental with watermark datetime,
dataglossary_row_489_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table logtransactionmcu pk_column_name logid pk_data_type varchar watermark_column_name createdate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,315,78,SQL Server,EMR,HIS_EXTENSION,dbo,LogTransactionMCU,LogId,varchar,CreateDate,datetime,No,729.0,incremental with watermark datetime,
dataglossary_row_490_chunk_0,"db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table mappingdischargesync pk_column_name worklistid, dischargerequestid, organizationid, admissionid, synctype, createddate pk_data_type composite key watermark_column_name createddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime",402,100,SQL Server,EMR,HIS_EXTENSION,dbo,MappingDischargeSync,"WorklistId, DischargeRequestId, OrganizationId, AdmissionId, SyncType, CreatedDate",composite key,CreatedDate,datetime,No,1382685.0,incremental with watermark datetime,
dataglossary_row_491_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table mappingencountersync pk_column_name medicalorderinterfaceid pk_data_type uniqueidentifier watermark_column_name createddate watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,346,86,SQL Server,EMR,HIS_EXTENSION,dbo,MappingEncounterSync,MedicalOrderInterfaceId,uniqueidentifier,CreatedDate,datetime,No,18492406.0,incremental with watermark datetime,
dataglossary_row_492_chunk_0,db_type sql server database_server_name emr source_system_database_name his_extension schema_name dbo source_table mappingtemplateformtype pk_column_name mapping_template_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,347,86,SQL Server,EMR,HIS_EXTENSION,dbo,MappingTemplateFormType,mapping_template_id,uniqueidentifier,modified_date,datetime,No,9.0,incremental with watermark datetime,
